,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2707,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Chase Bank,29.77665583596441,-95.31615423632542,Bank
2708,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Shell,29.777037718699262,-95.2907997637448,Gas Station
2709,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Taco Bell,29.775533,-95.314876,Fast Food Restaurant
2710,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Family Dollar,29.774962705951896,-95.31672911747764,Discount Store
2711,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,El Potro Loco Sports Bar & Grill,29.776832,-95.295582,Latin American Restaurant
2712,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Denver Harbor Park,29.771013367713792,-95.30606177786349,Park
2713,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Walgreens,29.775996753113414,-95.31622812151909,Pharmacy
2714,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,JD Little Store,29.767575,-95.301006,Convenience Store
2715,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Shell,29.773705439124225,-95.31610458137514,Gas Station
2716,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Solatos,29.773508,-95.314971,Sandwich Place
2717,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,J.r.'S Taqueria,29.773554,-95.31503,Mexican Restaurant
2718,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,I-10 & Lockwood Dr,29.774274358818662,-95.31537285239295,Intersection
2719,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,METRO Fifth Ward Transit Center,29.775399394559287,-95.3154090608797,Bus Station
2720,Denver Harbor / Port Houston,29.7743832,-95.30113990000001,Frank's Grill,29.761336,-95.306269,Diner
2721,Pleasantville Area,29.7708418,-95.2729257,Anheuser-Busch,29.77492961766942,-95.26666080261383,Brewery
2722,Pleasantville Area,29.7708418,-95.2729257,Don Chile Mexican Restaurant,29.77711854006913,-95.28371051004466,Mexican Restaurant
2723,Pleasantville Area,29.7708418,-95.2729257,Conns Appliances,29.769772999999997,-95.27425799999999,Electronics Store
2724,Pleasantville Area,29.7708418,-95.2729257,Shell,29.778765999999997,-95.283638,Gas Station
2725,Pleasantville Area,29.7708418,-95.2729257,I-10 & I-610,29.775618536484192,-95.26400704998969,Intersection
2726,Pleasantville Area,29.7708418,-95.2729257,BBVA Compass,29.777350138260807,-95.28371036052704,Bank
2727,Pleasantville Area,29.7708418,-95.2729257,Rincon Norteno,29.7623,-95.283798,Food
2728,Pleasantville Area,29.7708418,-95.2729257,Union Pacific Market Street Yard,29.76851463317871,-95.25725555419922,Platform
2729,Pleasantville Area,29.7708418,-95.2729257,Houston Front Door Refinishing,29.7597385,-95.2632201,Outdoor Sculpture
2730,Northshore,29.7758059,-95.2182628,Pappadeaux Seafood Kitchen,29.7693896,-95.2176146,Seafood Restaurant
2731,Northshore,29.7758059,-95.2182628,Pappa's Bar B Q,29.7695522,-95.2169214,BBQ Joint
2732,Northshore,29.7758059,-95.2182628,Saltgrass Steak House,29.770528704530577,-95.22654712200165,Steakhouse
2733,Northshore,29.7758059,-95.2182628,Pappasito's Cantina,29.773364,-95.229224,Mexican Restaurant
2734,Northshore,29.7758059,-95.2182628,Casa Ole,29.77124992871752,-95.21503408300255,Mexican Restaurant
2735,Northshore,29.7758059,-95.2182628,Burlington,29.77245210659015,-95.22395813862435,Department Store
2736,Northshore,29.7758059,-95.2182628,Taqueria De Los Reyes,29.769555516907758,-95.21373850851315,Mexican Restaurant
2737,Northshore,29.7758059,-95.2182628,Mambo Seafood,29.771058,-95.2194249,Seafood Restaurant
2738,Northshore,29.7758059,-95.2182628,R & K Barbeque,29.773784999999997,-95.205646,BBQ Joint
2739,Northshore,29.7758059,-95.2182628,China Star Buffet,29.771852728943177,-95.2112405482506,Chinese Restaurant
2740,Northshore,29.7758059,-95.2182628,SUBWAY,29.771801671815947,-95.21507119386581,Sandwich Place
2741,Northshore,29.7758059,-95.2182628,Jason's Deli,29.770875996333142,-95.20497300349695,Food Truck
2742,Northshore,29.7758059,-95.2182628,Dot Coffee Shop,29.770531,-95.224447,Diner
2743,Northshore,29.7758059,-95.2182628,Pizza Hut,29.773104785254564,-95.21519583533524,Pizza Place
2744,Northshore,29.7758059,-95.2182628,Luby's,29.77157,-95.217956,Comfort Food Restaurant
2745,Northshore,29.7758059,-95.2182628,Popeyes Louisiana Kitchen,29.772465759568497,-95.21446108818054,Fried Chicken Joint
2746,Northshore,29.7758059,-95.2182628,Stripes,29.763957,-95.213482,Convenience Store
2747,Northshore,29.7758059,-95.2182628,Ostioneria Michoacana Seafood & Oyster Bar,29.773173999999997,-95.216971,Seafood Restaurant
2748,Northshore,29.7758059,-95.2182628,Fiesta Mart Inc,29.77150911362397,-95.22221894603506,Grocery Store
2749,Northshore,29.7758059,-95.2182628,La Quinta Inn & Suites Houston East at Normandy,29.772966999999998,-95.20698399999999,Hotel
2750,Northshore,29.7758059,-95.2182628,Marble Slab Creamery,29.769299,-95.229542,Ice Cream Shop
2751,Northshore,29.7758059,-95.2182628,Jack in the Box,29.772198019817264,-95.2068892121315,Fast Food Restaurant
2752,Northshore,29.7758059,-95.2182628,El Imperial Mexican Restaurant,29.774566999999998,-95.218187,Mexican Restaurant
2753,Northshore,29.7758059,-95.2182628,Church's Chicken,29.770541927661856,-95.20577470769064,Fried Chicken Joint
2754,Northshore,29.7758059,-95.2182628,Family Dollar,29.776715999999997,-95.219584,Discount Store
2755,Northshore,29.7758059,-95.2182628,Taco Bell/KFC,29.77367,-95.215798,Fast Food Restaurant
2756,Northshore,29.7758059,-95.2182628,James Coney Island,29.76985619261758,-95.21483106858268,Hot Dog Joint
2757,Northshore,29.7758059,-95.2182628,Circle K,29.770005,-95.213041,Convenience Store
2758,Northshore,29.7758059,-95.2182628,Bank of America,29.771891999999998,-95.21220699999999,Bank
2759,Northshore,29.7758059,-95.2182628,Cinemark,29.7683385056328,-95.22926504390875,Movie Theater
2760,Northshore,29.7758059,-95.2182628,Golden Corral,29.771931,-95.211226,American Restaurant
2761,Northshore,29.7758059,-95.2182628,Fitness Connection - Federal,29.76966534096875,-95.22389149603244,Gym
2762,Northshore,29.7758059,-95.2182628,Walgreens,29.7861077,-95.2194691,Pharmacy
2763,Northshore,29.7758059,-95.2182628,KFC,29.7736455,-95.2158584,Fried Chicken Joint
2764,Northshore,29.7758059,-95.2182628,Econo Lodge Inn & Suites East Houston I-10,29.771644,-95.218962,Hotel
2765,Northshore,29.7758059,-95.2182628,Chili's Grill & Bar,29.7713901,-95.22850729999999,Tex-Mex Restaurant
2766,Northshore,29.7758059,-95.2182628,Shell,29.76986984891197,-95.21402346606219,Gas Station
2767,Northshore,29.7758059,-95.2182628,Shell,29.784511,-95.21904599999999,Gas Station
2768,Northshore,29.7758059,-95.2182628,Goodwill,29.774859060456887,-95.23283362662104,Thrift / Vintage Store
2769,Northshore,29.7758059,-95.2182628,24 Hour Fitness,29.770632057653525,-95.22937188945276,Gym / Fitness Center
2770,Northshore,29.7758059,-95.2182628,Taco Bell,29.773732,-95.21580300000001,Fast Food Restaurant
2771,Northshore,29.7758059,-95.2182628,Cafe Ko,29.770197999999997,-95.208141,Chinese Restaurant
2772,Northshore,29.7758059,-95.2182628,Burger King,29.77133077092663,-95.21453619003296,Fast Food Restaurant
2773,Northshore,29.7758059,-95.2182628,McDonald's,29.785600312444547,-95.21931632425549,Fast Food Restaurant
2774,Northshore,29.7758059,-95.2182628,Chulas Sports Cantina,29.770649918064343,-95.22506746493798,Mexican Restaurant
2775,Northshore,29.7758059,-95.2182628,Cici's,29.771903430295673,-95.22998144185462,American Restaurant
2776,Northshore,29.7758059,-95.2182628,METRO Maxey Park & Ride,29.784316788845945,-95.2176027077321,Bus Station
2777,Northshore,29.7758059,-95.2182628,Shell,29.77190438389176,-95.20679266930166,Gas Station
2778,Northshore,29.7758059,-95.2182628,Iron Dragon Martial Arts,29.78588,-95.218078,Martial Arts School
2779,Northshore,29.7758059,-95.2182628,Flaming Grill & Supreme Buffet,29.771044,-95.22989,Buffet
2780,Northshore,29.7758059,-95.2182628,Donalds Donuts,29.781863,-95.20579599999999,Donut Shop
2781,Northshore,29.7758059,-95.2182628,Dollar Fried Chicken,29.781863,-95.20579599999999,Fried Chicken Joint
2782,Clinton Park / Tri-Community,29.74371469999999,-95.255449,Shell,29.739584396972578,-95.26695689369764,Gas Station
2783,Clinton Park / Tri-Community,29.74371469999999,-95.255449,Clinton Park,29.743661468169183,-95.26229830401826,Park
2784,Clinton Park / Tri-Community,29.74371469999999,-95.255449,I-610 & Clinton Dr,29.738155576623967,-95.2653475559056,Intersection
2785,Clinton Park / Tri-Community,29.74371469999999,-95.255449,Houston Industrial Tradesmen,29.74993983,-95.26610533,Business Service
2786,Clinton Park / Tri-Community,29.74371469999999,-95.255449,IdentoGo,29.75014877319336,-95.26618957519531,Tourist Information Center
2787,Clinton Park / Tri-Community,29.74371469999999,-95.255449,Port Of Houston,29.752619609158224,-95.26537527969819,Port
2788,Fourth Ward,29.7579028,-95.3808683,Eleanor Tinsley Park,29.761439843452138,-95.37927095656195,Park
2789,Fourth Ward,29.7579028,-95.3808683,Oporto Fooding House & Wine,29.75317877967546,-95.38024332235663,Portuguese Restaurant
2790,Fourth Ward,29.7579028,-95.3808683,Buffalo Bayou Walk,29.76217707507068,-95.3758443895795,Trail
2791,Fourth Ward,29.7579028,-95.3808683,Michael Saldana Salon,29.752018743519077,-95.38120808843978,Cosmetics Shop
2792,Fourth Ward,29.7579028,-95.3808683,Buffalo Bayou Cistern,29.762214127875062,-95.37587268470061,Public Art
2793,Fourth Ward,29.7579028,-95.3808683,The Fish Restaurant & Sushi Bar,29.7522488,-95.37682009999999,Sushi Restaurant
2794,Fourth Ward,29.7579028,-95.3808683,Barnaby's Cafe,29.753469773586943,-95.38701944025732,American Restaurant
2795,Fourth Ward,29.7579028,-95.3808683,Minuti Coffee,29.75265860985669,-95.37790966627749,Coffee Shop
2796,Fourth Ward,29.7579028,-95.3808683,Houston Police Officer Memorial,29.762893145010178,-95.38307728210378,Sculpture Garden
2797,Fourth Ward,29.7579028,-95.3808683,Bludorn,29.758396,-95.385637,Restaurant
2798,Fourth Ward,29.7579028,-95.3808683,Lucio's BYOB,29.758326234820654,-95.3855912196119,Bar
2799,Fourth Ward,29.7579028,-95.3808683,Paper Street Crossfit,29.757434704576944,-95.38584601613103,Gym
2800,Fourth Ward,29.7579028,-95.3808683,Buffalo Bayou Sabine Promenade,29.761701251304203,-95.37534558373238,Trail
2801,Fourth Ward,29.7579028,-95.3808683,Little Woodrow's,29.749883911688073,-95.37730396211548,Bar
2802,Fourth Ward,29.7579028,-95.3808683,Lankford's Grocery & Market,29.75019174733704,-95.38389486639035,Burger Joint
2803,Fourth Ward,29.7579028,-95.3808683,The Downtown Club at the Met,29.7570896,-95.3737335,Gym
2804,Fourth Ward,29.7579028,-95.3808683,District 7 Grill,29.752061809408502,-95.3750295551977,American Restaurant
2805,Fourth Ward,29.7579028,-95.3808683,Which Wich? Superior Sandwiches,29.750874586286542,-95.37539929400863,Sandwich Place
2806,Fourth Ward,29.7579028,-95.3808683,Izakaya,29.751787,-95.376805,Japanese Restaurant
2807,Fourth Ward,29.7579028,-95.3808683,Sam Houston Park,29.75987637162599,-95.37121094173017,Park
2808,Fourth Ward,29.7579028,-95.3808683,Front Porch Pub,29.752643299530384,-95.37745339876889,Pub
2809,Fourth Ward,29.7579028,-95.3808683,"Spec's Wines, Spirits & Finer Foods",29.748694497268623,-95.37694865555139,Liquor Store
2810,Fourth Ward,29.7579028,-95.3808683,The Waffle Bus,29.750058154448265,-95.37696578993122,Food Truck
2811,Fourth Ward,29.7579028,-95.3808683,Midtown Park,29.751980369768976,-95.37613268138325,Park
2812,Fourth Ward,29.7579028,-95.3808683,Buffalo Bayou Park,29.762067618759165,-95.39162635803223,Park
2813,Fourth Ward,29.7579028,-95.3808683,Pat Greer's Kitchen,29.755708000000002,-95.387013,Vegetarian / Vegan Restaurant
2814,Fourth Ward,29.7579028,-95.3808683,Gyu-Kaku Japanese BBQ,29.750746889560354,-95.37527488180287,BBQ Joint
2815,Fourth Ward,29.7579028,-95.3808683,Catalina Coffee,29.76796751585579,-95.38066158525321,Coffee Shop
2816,Fourth Ward,29.7579028,-95.3808683,Tellepsen Family Downtown YMCA,29.75206763492666,-95.37067882615852,Gym
2817,Fourth Ward,29.7579028,-95.3808683,Hobby Center for the Performing Arts,29.761525580635887,-95.36937625723134,Performing Arts Venue
2818,Fourth Ward,29.7579028,-95.3808683,Julep,29.767723245110254,-95.37808149627601,Cocktail Bar
2819,Fourth Ward,29.7579028,-95.3808683,Cuchara Restaurant,29.74829203379039,-95.38554648753308,Mexican Restaurant
2820,Fourth Ward,29.7579028,-95.3808683,"Coco Crepes, Waffles & Coffee",29.7523368,-95.3777365,Creperie
2821,Fourth Ward,29.7579028,-95.3808683,Gus's World Famous Fried Chicken,29.76754178698509,-95.37647298437194,Fried Chicken Joint
2822,Fourth Ward,29.7579028,-95.3808683,Theatre Under The Stars,29.761486842951108,-95.37006806125714,Theater
2823,Fourth Ward,29.7579028,-95.3808683,Boheme,29.748,-95.3860619,Wine Bar
2824,Fourth Ward,29.7579028,-95.3808683,Tiff's Treats,29.74840489960709,-95.37859734873616,Bakery
2825,Fourth Ward,29.7579028,-95.3808683,Coaches Pub,29.749439962582294,-95.37516443984909,Pub
2826,Fourth Ward,29.7579028,-95.3808683,B & B Butchers,29.7679328511035,-95.37649373864984,Steakhouse
2827,Fourth Ward,29.7579028,-95.3808683,Tacodeli,29.767928336768136,-95.37733275519363,Taco Place
2828,Fourth Ward,29.7579028,-95.3808683,Barnaby's Cafe,29.74820101519466,-95.38846032332312,American Restaurant
2829,Fourth Ward,29.7579028,-95.3808683,Taqueria Barba,29.76781341611841,-95.38079926629239,Food Truck
2830,Fourth Ward,29.7579028,-95.3808683,Komodo's Pub,29.753071234199435,-95.3771148116263,Dive Bar
2831,Fourth Ward,29.7579028,-95.3808683,Platypus Brewing,29.76807145,-95.37750193,Brewery
2832,Fourth Ward,29.7579028,-95.3808683,Wanna Bao,29.747643805445247,-95.38005995198566,Dumpling Restaurant
2833,Fourth Ward,29.7579028,-95.3808683,Texas Art Supply,29.750726910003458,-95.39182216260609,Arts & Crafts Store
2834,Fourth Ward,29.7579028,-95.3808683,Baby Barnaby's,29.74824827101087,-95.38829125213034,Breakfast Spot
2835,Fourth Ward,29.7579028,-95.3808683,Harry's Restaurant,29.746532967415416,-95.38113013934345,Mediterranean Restaurant
2836,Fourth Ward,29.7579028,-95.3808683,MAX's Wine Dive,29.7484752,-95.3854338,Southern / Soul Food Restaurant
2837,Fourth Ward,29.7579028,-95.3808683,Cyclone Anaya's Mexican Kitchen,29.75203252689034,-95.37657986187861,Mexican Restaurant
2838,Fourth Ward,29.7579028,-95.3808683,Khun Kay Thai Café,29.755724461388997,-95.39214400639558,Thai Restaurant
2839,Fourth Ward,29.7579028,-95.3808683,Nourish Juice & Smoothie Bar,29.753539076749412,-95.39156991286279,Juice Bar
2840,Fourth Ward,29.7579028,-95.3808683,PJ's Sports Bar,29.753532473983004,-95.38884295856346,Karaoke Bar
2841,Fourth Ward,29.7579028,-95.3808683,Massage Heights - Midtown Houston,29.7463985,-95.376493,Massage Studio
2842,Fourth Ward,29.7579028,-95.3808683,Phở Saigon,29.745154928332166,-95.37743747434817,Vietnamese Restaurant
2843,Fourth Ward,29.7579028,-95.3808683,Christian's Tailgate Bar & Grill,29.752412064617502,-95.37618839393204,Sports Bar
2844,Fourth Ward,29.7579028,-95.3808683,Your Pie,29.75177,-95.3686,Pizza Place
2845,Fourth Ward,29.7579028,-95.3808683,Holler Brewing Co.,29.771109838389307,-95.38070849842802,Brewery
2846,Fourth Ward,29.7579028,-95.3808683,Jason's Deli,29.75746388891063,-95.36554282298964,Food Truck
2847,Fourth Ward,29.7579028,-95.3808683,City Hall Farmer's Market,29.759163880661635,-95.36844616089815,Farmers Market
2848,Fourth Ward,29.7579028,-95.3808683,Gloria's Latin Cuisine,29.746662633396692,-95.37730358216807,Mexican Restaurant
2849,Fourth Ward,29.7579028,-95.3808683,Postino,29.746786,-95.389779,Italian Restaurant
2850,Fourth Ward,29.7579028,-95.3808683,Hyatt Regency Houston,29.7570493,-95.36945999999999,Hotel
2851,Fourth Ward,29.7579028,-95.3808683,Alley Theatre,29.761671455030886,-95.36531338369234,Theater
2852,Fourth Ward,29.7579028,-95.3808683,ReBar Houston,29.747376,-95.382409,Nightclub
2853,Fourth Ward,29.7579028,-95.3808683,The Dogwood,29.74941022613304,-95.37822400161733,Lounge
2854,Fourth Ward,29.7579028,-95.3808683,Wortham Theater Center,29.76335289300658,-95.36566257476807,Theater
2855,Fourth Ward,29.7579028,-95.3808683,West Gray Cleaners,29.75321518370003,-95.38595393765205,Dry Cleaner
2856,Fourth Ward,29.7579028,-95.3808683,Jus' Mac,29.744880327108028,-95.38214562802378,Mac & Cheese Joint
2857,Fourth Ward,29.7579028,-95.3808683,Chick-fil-A,29.7577256,-95.3704369,Fried Chicken Joint
2858,Fourth Ward,29.7579028,-95.3808683,Capital One Bank,29.7507462,-95.3771056,Bank
2859,Fourth Ward,29.7579028,-95.3808683,Starbucks,29.748771,-95.374428,Coffee Shop
2860,Fourth Ward,29.7579028,-95.3808683,Spindletop Restaurant at Hyatt Regency Houston,29.756949047209694,-95.36909651778885,Seafood Restaurant
2861,Fourth Ward,29.7579028,-95.3808683,Dogpark,29.762253166666667,-95.39365947246552,Dog Run
2862,Fourth Ward,29.7579028,-95.3808683,Community Bar,29.746279806839713,-95.37824090887725,Bar
2863,Fourth Ward,29.7579028,-95.3808683,Nino's,29.757236056087628,-95.39525254250077,Italian Restaurant
2864,Fourth Ward,29.7579028,-95.3808683,Henderson Heights,29.767525,-95.379302,Gastropub
2865,Fourth Ward,29.7579028,-95.3808683,Inversion Coffee House,29.751468996263288,-95.3920393872666,Coffee Shop
2866,Fourth Ward,29.7579028,-95.3808683,Mademoiselle Louise,29.750984,-95.36885,Bakery
2867,Fourth Ward,29.7579028,-95.3808683,Perbacco,29.760257437720647,-95.36477339516325,Italian Restaurant
2868,Fourth Ward,29.7579028,-95.3808683,5411 Empanadas,29.758986,-95.36859,Empanada Restaurant
2869,Fourth Ward,29.7579028,-95.3808683,El Tiempo Cantina - Westheimer,29.74465748915396,-95.38583788576445,Mexican Restaurant
